ID;KODE;JUDUL_KOMPETENSI;JUDUL_EN;DESKRIPSI;STATUS;DIRKOM_ID;ID
114;KIT-PO-DMO-37;Operasi Mesin Diesel - PLTD;Diesel Machine Operation (Diesel Power Plant);Pengetahuan dan keterampilan  untuk mengoperasikan dan/atau memonitormesin diesel unit PLTDdari sertamengambil tindakan yang diperlukan sesuai standard operating procedure (SOP) untuk memastikan pengoperasian peralatan yang aman, andal dan efisien.;ACTV;2;114
115;KIT-PO-DAO-38;Operasi Alat Bantu PLTD;Diesel Power Plant Auxiliary Operation;Pengetahuan dan keterampilan  untuk mengoperasikan dan/atau memonitor peralatan bantu unit PLTDdari lokal serta mengambil tindakan yang diperlukan sesuaistandard operating procedure (SOP) untuk memastikan pengoperasian peralatan yang aman, andal dan efisien.;ACTV;2;115
116;KIT-PO-GEO-39;Operasi Unit PLTMG;Gas Engine Power Plant Operation;Pengetahuan dan keterampilan  untuk mengoperasikan dan/atau memonitor unit PLTMG sertamengambil tindakan yang diperlukan sesuai standard operating procedure (SOP) untuk memastikan pengoperasian peralatan yang aman, andal dan efisien.;ACTV;2;116
117;KIT-PO-GMO-40;Operasi Mesin Gas - PLTMG;Gas Machine Operation (Gas Engine Power Plant);Pengetahuan dan keterampilan  untuk mengoperasikan dan/atau memonitor mesin gas pada unit PLTMG dari lokal sertamengambil tindakan yang diperlukan sesuai standard operating procedure (SOP) untuk memastikan pengoperasian peralatan yang aman, andal dan efisien.;ACTV;2;117
118;KIT-PO-AGE-41;Operasi Alat Bantu PLTMG;Auxiliary Operation Gas Engine Power Plant;Pengetahuan dan keterampilan  untukmengoperasikan dan/atau memonitor peralatan bantu pada unit PLTMG dari lokalsertamengambil tindakan yang diperlukan sesuaistandard operating procedure (SOP) untuk memastikan pengoperasian peralatan yang aman, andal dan efisien.;ACTV;2;118
119;KIT-PO-WTO-42;Operasi Pengolahan Limbah dan Air;Waste Water Treatment Operation;Pengetahuan dan keterampilan  untuk mengoperasikan WTP dan WWTP agar dapat beroperasi sesuai dengan standing operation procedure yang berlaku, dengan menekan jumlah derating pada batas outages yang ditetapkan.;ACTV;2;119
120;KIT-PM-PMP-01;Perencanaan Pemeliharaan Pembangkit;Power Plant Maintenance Planning;Pengetahuan dan keterampilan  untuk merencanakan pelaksanaan kegiatan pemeliharaan pembangkit berdasarkan strategi pemeliharaan yang sudah ditetapkan meliputi : preventif, prediktif, outages, proaktif dan Run To Failure (RTF) dengan menyusun job task (sumber daya, waktu, biaya, ijin kerja, job instruction) untuk memastikan pelaksanaan strategi pemeliharaan berjalan sesuai dengan perencanaan yang sudah ditetapkan.;ACTV;2;120
121;KIT-PM-PMC-02;Pengendalian Pemeliharaan Pembangkit;Power Plant Maintenance Control;Pengetahuan dan keterampilan  untuk melakukan evaluasi dan pengendalian terhadap kegiatan pemeliharaan pembangkit dengan dan strategi pemeliharaan yang sudah ditetapkan meliputi: preventif, prediktif, outages, proaktif dan Run To Failure (RTF) untuk memastikan pelaksanaan pemeliharaan sesuai dengan konsep realibility management.;ACTV;2;121
122;KIT-PM-GAM-03;Pemeliharaan Generator & Auxiliary;Generator and Auxiliary Maintenance;Pengetahuan dan keterampilan  untuk mengelola pemeliharaan generator beserta auxiliaryelectric (Exciter, AVR dll) agar dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkan, dapat mempertahankan umur teknis peralatan pembangkit, serta dapat menekan jumlah gangguan dan kerusakan di bawah batas outages yang ditetapkan.;ACTV;2;122
123;KIT-PM-EMM-04;Pemeliharaan Motor Listrik Pembangkit;Electric MotorMaintenance;Pengetahuan dan keterampilan  untuk mengelola pemeliharaan motor listrik pembangkit agar dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkan, dapat mempertahankan umur teknis peralatan pembangkit, serta dapat menekan jumlah gangguan dan kerusakan di bawah batas outages yang ditetapkan.;ACTV;2;123
124;KIT-PM-TPM-05;Pemeliharaan Trafo Pembangkit;Transformator Power Plant Maintenance;Pengetahuan dan keterampilan  untuk mengelola pemeliharaan trafo pembangkit agar dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkan, dapat mempertahankan umur teknis peralatan pembangkit, serta dapat menekan jumlah gangguan dan kerusakan di bawah batas outages yang ditetapkan.;ACTV;2;124
125;KIT-PM-EIM-06;Pemeliharaan Instalasi Listrik AC DC Pembangkit;Power Plant AC DC Electrical Instalation Maintenance;Pengetahuan dan keterampilan  untuk mengelola pemeliharaan instalasi listrik AC DC pembangkit agar dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkan, dapat mempertahankan umur teknis peralatan pembangkit, serta dapat menekan jumlah gangguan dan kerusakan di bawah batas outages yang ditetapkan.;ACTV;2;125
126;KIT-PM-SCI-07;Pemeliharaan Instrumen Kontrol Software Pembangkit;Power Plant Soft Ware Control Instrument Maintenance;Pengetahuan dan keterampilan  untuk mengelola pemeliharaan instrumen kontrol software pembangkit (semua peralatan kontrol mulai dari DCS sd I/O modul) agar dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkan, dapat mempertahankan umur teknis peralatan pembangkit, serta dapat menekan jumlah gangguan dan kerusakan di bawah batas outages yang ditetapkan.;ACTV;2;126
127;KIT-PM-HCI-08;Pemeliharaan Instrumen Kontrol Hardware Pembangkit;Power Plant Hard Ware Control Instrument Maintenance;Pengetahuan dan keterampilan  untuk mengelola pemeliharaan instrumen kontrol hardware pembangkit (Semua peralatan instrumen diluar I/O Modul) agar dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkan, dapat mempertahankan umur teknis peralatan pembangkit, serta dapat menekan jumlah gangguan dan kerusakan di bawah batas outages yang ditetapkan.;ACTV;2;127
128;KIT-PM-CIS-09;Pemeliharaan Sistem Instrumen Kontrol Pembangkit;Power Plant Control Instrument System Maintenance;Pengetahuan dan keterampilan  untuk mengelola pemeliharaan sistem instrumen kontrol baik software dan hardware pembangkit (semua peralatan kontrol mulai dari DCS sd I/O modul) agar dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkan, dapat mempertahankan umur teknis peralatan pembangkit, serta dapat menekan jumlah gangguan dan kerusakan di bawah batas outages yang ditetapkan.;ACTV;2;128
129;KIT-PM-MPE-10;Pemeliharaan Proteksi Peralatan Mekanikal Pembangkit;Power Plant Mechanical Protection Equipment Maintenance;Pengetahuan dan keterampilan  untuk mengelola pemeliharaan proteksi peralatan mekanikal pembangkit agar dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkan, dapat mempertahankan umur teknis peralatan pembangkit, serta dapat menekan jumlah gangguan dan kerusakan di bawah batas outages yang ditetapkan.;ACTV;2;129
130;KIT-PM-EPE-11;Pemeliharaan Proteksi Peralatan Elektrikal Pembangkit;Power Plant Electrical Protection Equipment Maintenance;Pengetahuan dan keterampilan  untuk mengelola pemeliharaan proteksi peralatan elektrikal pembangkit agar dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkan, dapat mempertahankan umur teknis peralatan pembangkit, serta dapat menekan jumlah gangguan dan kerusakan di bawah batas outages yang ditetapkan.;ACTV;2;130
131;KIT-PM-SPE-12;Pemeliharaan Proteksi Peralatan Supervisory Pembangkit;Power Plant Supervisory Protection Equipment Maintenance;Pengetahuan dan keterampilan  untuk mengelola pemeliharaan proteksi peralatan supervisory unit pembangkit agar dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkan, dapat mempertahankan umur teknis peralatan pembangkit, serta dapat menekan jumlah gangguan dan kerusakan di bawah batas outages yang ditetapkan.;ACTV;2;131
132;KIT-PM-PSM-13;Pemeliharaan Sistem Proteksi Pembangkit;Power Plant Protection System Maintenance;Pengetahuan dan keterampilan  untuk mengelola pemeliharaan sistem proteksi baik peralatan mekanikal maupun elektrikal pembangkit agar dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkan, dapat mempertahankan umur teknis peralatan pembangkit, serta dapat menekan jumlah gangguan dan kerusakan di bawah batas outages yang ditetapkan.;ACTV;2;132
133;KIT-PM-FCL-14;Laboratorium Kimia dan Bahan Bakar unit PLTD;Diesel Power Plant Fuel and Chemical Laboratory;Pengetahuan dan keterampilan  untuk mengelola laboratorium yang menganalisis masalah air, bahan bakar, minyak pelumas, dan pencemaran lingkungan.;ACTV;2;133
134;KIT-PM-BAM-15;Pemeliharaan Mekanik Alat Bantu Boiler;Boiler's Auxiliary Mechanic Maintenance;Pengetahuan dan keterampilan  untuk mengelola pemeliharaan Mekanik Boiler's Auxiliary antara lain, Combustion System, Flue Gas Air System, Soot Blower System, Fuel Oil System, APH agar dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkan, dapat mempertahankan umur teknis peralatan pembangkit, serta dapat menekan jumlah gangguan dan kerusakan di bawah batas outages/derating yang ditetapkan.;ACTV;2;134
135;KIT-PM-MGM-16;Pemeliharaan Mekanik Alat Bantu Turbin & Generator;Turbine Mechanic & Generator's Auxiliary Maintenance;Pengetahuan dan keterampilan  untuk mengelola pemeliharaan Mekanik Turbine & Generator's Auxiliary antara lain vacuum pump, deaerator, Heater, LPH (Low Preasure Heater) , HPH (High Preasure Heater) , Gland Seal System, GCV , MSV, ICV, Turning Gear, AOP, JOP, Oil Purifier, EOP, Seal Oil System agar dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkan, dapat mempertahankan umur teknis peralatan pembangkit, serta dapat menekan jumlah gangguan dan kerusakan di bawah batas outages/derating yang ditetapkan.;ACTV;2;135
136;KIT-PM-TCM-17;Pemeliharaan Cooling System Pembangkit Thermal;Thermal Power Plant Cooling System Maintenance;Pengetahuan dan keterampilan  untuk mengelola pemeliharaan cooling system pembangkit thermal antara lainkondensor, CWP, C3W (Closed Cycle Cooling Water) , Cooling Tower, Radiator, HE (Heat Exchanger) , intake cooling water systemagar dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkan, dapat mempertahankan umur teknis peralatan pembangkit, serta dapat menekan jumlah gangguan dan kerusakan di bawah batas outages/derating yang ditetapkan.;ACTV;2;136
137;KIT-PM-WTP-18;Pemeliharaan Peralatan WTP dan WWTP Pembangkit thermal;Water Treatment and Waste Water Treatment Plant Equipment Thermal Power Plant Maintenance;Pengetahuan dan keterampilan  untuk mengelola pemeliharaan Water Treatment Plantdan Waste Water Treatment Plant unit pembangkit agar dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkan, dapat mempertahankan umur teknis peralatan pembangkit, serta dapat menekan jumlah gangguan dan kerusakan di bawah batas outages/derating yang ditetapkan.;ACTV;2;137
138;KIT-PM-STM-19;Pemeliharaan Mekanik Turbin Uap Pembangkit Thermal;Steam Turbine Mechanic Thermal Power Plant Maintenance;Pengetahuan dan keterampilan  untuk mengelola pemeliharaan mekanik turbin uap pembangkit thermal agar dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkan, dapat mempertahankan umur teknis peralatan pembangkit, serta dapat menekan jumlah gangguan dan kerusakan di bawah batas outages yang ditetapkan.;ACTV;2;138
139;KIT-PM-GTM-20;Pemeliharaan Mekanik Turbin Gas Pembangkit Thermal;Gas Turbine Mechanic Thermal Power Plant Maintenance;Pengetahuan dan keterampilan  untuk mengelola pemeliharaan mekanik turbin gas pembangkit thermal agar dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkan, dapat mempertahankan umur teknis peralatan pembangkit, serta dapat menekan jumlah gangguan dan kerusakan di bawah batas outages yang ditetapkan.;ACTV;2;139
140;KIT-PM-CCM-21;Pemeliharaan Kompresor dan Combuster (PLTG dan PLTGU);Compressor and Combustor Power Plant Maintenance;Pengetahuan dan keterampilan  untuk mengelola pemeliharaan mekanik kompresor dan combuster agar dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkan, dapat mempertahankan umur teknis peralatan pembangkit, serta dapat menekan jumlah gangguan dan kerusakan di bawah batas outages yang ditetapkan.;ACTV;2;140
141;KIT-PM-TFE-22;Pemeliharaan Peralatan Sistem Bahan Bakar Minyak;Thermal oil -fired Power Plant Fuel Equipment Maintenance;Pengetahuan dan keterampilan  untuk mengelola pemeliharaan peralatan sistem bahan bakar minyak unit pembangkit agar dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkan, dapat mempertahankan umur teknis peralatan pembangkit, serta dapat menekan jumlah gangguan dan kerusakan di bawah batas outages yang ditetapkan.;ACTV;2;141
142;KIT-PM-OFE-23;Pemeliharaan Peralatan Sistem Bahan Bakar Gas;Thermal oil -fired Power Plant Fuel Equipment Maintenance;Pengetahuan dan keterampilan  untuk mengelola pemeliharaan peralatan sistem bahan bakar gas unit pembangkit agar dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkan, dapat mempertahankan umur teknis peralatan pembangkit, serta dapat menekan jumlah gangguan dan kerusakan di bawah batas outages yang ditetapkan.;ACTV;2;142
143;KIT-PM-JNS-24;Pemeliharaan Bangunan Jetty dan Sarana Bantu Navigasi Pelayaran (SBNP);Jetty Building & Navigation Ship Aids Maintenance;Pengetahuan dan keterampilan  untuk mengelola pemeliharaan bangunan jetty dan sarana bantu navigasi pelayaran unit PLTU agar dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkanuntuk memastikan terjaganya pasokan energi primer pembangkit.;ACTV;2;143
144;KIT-PM-SCE-25;Pemeliharaan Bangunan Struktur/ Sarana dan Prasarana, jalan dan jembatan;Structural Civil Engineering Maintenance;Pengetahuan dan keterampilan  untuk mengelola pemeliharaan sipil kering unit pembangkit PLTU agar dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkan, dapat mempertahankan umur teknis peralatan pembangkit, serta dapat menekan jumlah gangguan dan kerusakan di bawah batas outages yang ditetapkan.;ACTV;2;144
145;KIT-PM-SCB-26;Pemeliharaan Boiler Pembangkit PLTU;Thermal Coal-Fired Power Plant Boiler Maintenance;Pengetahuan dan keterampilan  untuk mengelola pemeliharaan boiler agar dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkan, dapat mempertahankan umur teknis peralatan pembangkit, serta dapat menekan jumlah gangguan dan kerusakan di bawah batas outages yang ditetapkan.;ACTV;2;145
146;KIT-PM-FGD-27;Pemeliharaan FGD (Flue Gas Desulfurization) dan sistem ESP (Electro Static Precipitator) Pembangkit PLTU;FGD & ESP System Coal-Fired Power Plant Planning;Pengetahuan dan keterampilan  untuk mengelola pemeliharaan FGD (Flue Gas Desulfurization) dan sistem ESP (Electro Static Precipitator) agar dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkan, dapat mempertahankan umur teknis peralatan pembangkit, serta dapat menekan jumlah gangguan dan kerusakan di bawah batas outages/derating yang ditetapkan.;ACTV;2;146
147;KIT-PM-MPC-28;Pemeliharaan mill pulverizer /Crusher / Chain Grate & coal feeder PLTU BB;Mill Pulverizerand Coal Feeder Thermal Coal-Fired Power Plant Maintenance;Pengetahuan dan keterampilan  untuk mengelola pemeliharaan mill pulverizer / Crusher / Chain Grate & coal feederunit PLTU Batubara agar dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkan, dapat mempertahankan umur teknis peralatan pembangkit, serta dapat menekan jumlah gangguan dan kerusakan di bawah batas outages/derating yang ditetapkan.;ACTV;2;147
148;KIT-PM-CHS-29;Pemeliharaan Coal Handling PLTU BB;Coal Handling Thermal Coal-Fired Power Plant Maintenance;Pengetahuan dan keterampilan  untuk mengelola pemeliharaan coal handling unit pembangkit PLTU Batubara agar dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkan, dapat mempertahankan umur teknis peralatan pembangkit, serta dapat menekan jumlah gangguan dan kerusakan di bawah batas outages/derating yang ditetapkan.;ACTV;2;148
149;KIT-PM-AHS-30;Pemeliharaan Ash Handling PLTU BB;Ash Handling Thermal Coal-Fired Power Plant Maintenance;Pengetahuan dan keterampilan  untuk mengelola pemeliharaan ash handling unit pembangkit PLTU Batubara agar dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkan, dapat mempertahankan umur teknis peralatan pembangkit, serta dapat menekan jumlah gangguan dan kerusakan di bawah batas outages/derating yang ditetapkan.;ACTV;2;149
150;KIT-PM-HES-31;Pemeliharaan Heavy Equipment PLTU BB;Heavy Equipment Thermal Coal-Fired Power Plant Maintenance;Pengetahuan dan keterampilan  untuk mengelola pemeliharaan heavy equipment unit pembangkit PLTU Batubara agar dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkan, dapat mempertahankan umur teknis peralatan pembangkit, serta dapat menekan jumlah gangguan dan kerusakan di bawah batas outages/derating yang ditetapkan.;ACTV;2;150
