ID;KODE_KOMPETENSI;KOMPETENSI_ID;level;PERILAKU;CONTOH;STATUS;DIRKOM_ID
345;KIT-PM-EPE-11;130;1;Mengetahui dan memahami pekerjaan yang berkaitan dengan pemeliharaan proteksi peralatan elektrikal pembangkit.;Contoh : Menyebutkan dan menjelaskan berbagai jenis pekerjaan pemeliharaan proteksi peralatan elektrikal pembangkit;ACTV;2
346;KIT-PM-SPE-12;131;1;Mengetahui dan memahami proses pekerjaan yang berkaitan dengan pemeliharaan proteksi peralatan supervisory unit pembangkit agar dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkan;Contoh : Menyebutkan dan menjelaskan berbagai jenis pekerjaan pengecekan, penyettingan, kalibrasi, pembongkaran dan pemasangan alat, dan trouble shooting untuk peralatan supervisory (vibrasi system, speed system, temperature transmitter, probe expansion (casing & rotor) , dan hydraulic / pneumatic safety system;ACTV;2
347;KIT-PM-PSM-13;132;1;Mengetahui dan memahami pekerjaan yang berkaitan dengan pemeliharaan sistem proteksi baik peralatan mekanikal maupun elektrikal pembangkit.;Contoh : Menyebutkan dan menjelaskan berbagai jenis pekerjaan pemeliharaan sistem proteksi baik peralatan mekanikal maupun elektrikal pembangkit;ACTV;2
348;KIT-PM-FCL-14;133;1;Mengetahui dan memahami pengelolaan laboratorium yang menganalisis masalah air, bahan bakar, minyak pelumas, dan pencemaran lingkungan;Contoh : Meyebutkan pengelolaan laboratorium yang menganalisis masalah air, bahan bakar, minyak pelumas, dan pencemaran lingkungan;ACTV;2
349;KIT-PM-BAM-15;134;1;Mengetahui dan memahami pekerjaan yang berkaitan dengan pemeliharaan Mekanik Boiler's Auxiliary;Contoh : Menyebutkan dan menjelaskan berbagai jenis pekerjaan pemeliharaan Boiler's Auxiliary.;ACTV;2
350;KIT-PM-MGM-16;135;1;Mengetahui dan memahami pekerjaan yang berkaitan dengan pemeliharaan Mekanik Turbine & Generator's Auxiliary.;Contoh : Menyebutkan dan menjelaskan berbagai jenis pekerjaan pemeliharaan vacuum pump;ACTV;2
351;KIT-PM-TCM-17;136;1;Mengetahui dan memahami proses pekerjaan yang berkaitan dengan pemeliharaan cooling system pembangkit thermal, yang bersifat Preventif, Periodik maupun Predictive;Contoh : Menyebutkan dan menjelaskan Instruksi Kerja pemeliharaan cooling tower unit pembangkit, yang bersifat Preventif, Periodik maupun Prediktif;ACTV;2
352;KIT-PM-WTP-18;137;1;Mengetahui dan memahami proses pekerjaan yang berkaitan dengan pemeliharaan Water Treatment Plantdan Waste Water Treatment Plant;Contoh : Menyebutkan dan menjelaskan berbagai jenis pekerjaan pemeliharaan Water Treatment plant;ACTV;2
353;KIT-PM-STM-19;138;1;Mengetahui dan memahami pekerjaan yang berkaitan dengan pemeliharaan mekanik turbin uap pembangkit thermal;Contoh : Menyebutkan dan menjelaskan berbagai jenis pekerjaan pemeliharaan mekanik turbin uap pembangkit thermal;ACTV;2
354;KIT-PM-GTM-20;139;1;Mengetahui dan memahami pekerjaan yang berkaitan dengan pemeliharaan mekanik turbin gas pembangkit thermal;Contoh : Menyebutkan dan menjelaskan berbagai jenis pekerjaan pemeliharaan mekanik turbin gas pembangkit thermal;ACTV;2
355;KIT-PM-CCM-21;140;1;Mengetahui dan memahami pekerjaan yang berkaitan dengan pemeliharaan mekanik kompresor dan combuster;Contoh : Menyebutkan dan menjelaskan berbagai jenis pekerjaan pemeliharaan mekanik kompresor dan combuster;ACTV;2
356;KIT-PM-TFE-22;141;1;Mengetahui dan memahami proses pekerjaan yang berkaitan dengan pemeliharaan peralatan sistem bahan bakar minyak;Contoh : Menyebutkan dan menjelaskan langkah-langkah pemeliharaan fuel burner;ACTV;2
357;KIT-PM-OFE-23;142;1;Mengetahui dan memahami proses pekerjaan yang berkaitan dengan pemeliharaan peralatan sistem bahan bakar gas;Contoh : Menyebutkan dan menjelaskan pemeliharaan fuel gas station and gas receiver;ACTV;2
358;KIT-PM-JNS-24;143;1;Mengetahui dan memahami pekerjaan yang berkaitan dengan pemeliharaan bangunan jetty dan sarana bantu navigasi pelayaran unit PLTU.;Contoh : Menyebutkan dan menjelaskan berbagai jenis pekerjaan pemeliharaan bangunan jetty dan sarana bantu navigasi pelayaran unit PLTU.;ACTV;2
359;KIT-PM-SCE-25;144;1;Mengetahui dan memahami pekerjaan yang berkaitan dengan pemeliharaan sipil kering unit pembangkit PLTU;Contoh : Menyebutkan dan menjelaskan berbagai jenis pekerjaan pemeliharaan sipil kering unit pembangkit PLTU;ACTV;2
360;KIT-PM-SCB-26;145;1;Mengetahui dan memahami komponen-komponen yang ada pada boiler pembangkitan PLTU, serta pekerjaan yang berkaitan dengan pemeliharaan boiler pada PLTU.;Contoh : Menyebutkan dan menjelaskan berbagai jenis pekerjaan pemeliharaan boiler pada pembangkit PLTU;ACTV;2
361;KIT-PM-FGD-27;146;1;Mengetahui dan memahami pekerjaan yang berkaitan dengan pemeliharaan FGD (Flue Gas Desulfurization) dan sistem ESP (Electro Static Precipitator) pada PLTU;Contoh : Menyebutkan dan menjelaskan berbagai jenis pekerjaan pemeliharaan FGD (Flue Gas Desulfurization) dan sistem ESP (Electro Static Precipitator) pada pembangkit PLTU;ACTV;2
362;KIT-PM-MPC-28;147;1;Mengetahui dan memahami proses pekerjaan yang berkaitan dengan pemeliharaan mill pulverizer / Crusher / Chain Grate & coal feederunit PLTU Batubara agar dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkan;Contoh : Menyebutkan dan menjelaskan berbagai macam pekerjaan pembongkaran/pemasangan part mill pulverizer seperti Journal Mill, Diffuser, Grinding Table, dan sebagainya.;ACTV;2
363;KIT-PM-CHS-29;148;1;Mengetahui dan memahami proses pekerjaan yang berkaitan dengan pemeliharaan coal handling unit pembangkit PLTU Batubara agar dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkan;Contoh : Menyebutkan dan menjelaskan cara pemeliharaan gearbox sesuai Manual Book;ACTV;2
364;KIT-PM-AHS-30;149;1;Mengetahui dan memahami proses pekerjaan yang berkaitan dengan pemeliharaan ash handling unit pembangkit PLTU Batubara agar dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkan;Contoh : Menyebutkan dan menjelaskan cara pemeliharaan ash vessel sesuai Manual Book;ACTV;2
365;KIT-PM-HES-31;150;1;Mengetahui dan memahami proses pekerjaan yang berkaitan dengan pemeliharaan heavy equipment unit pembangkit PLTU Batubara agar dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkan;Contoh : Menyebutkan dan menjelaskan cara pemeliharaan wheel loader sesuai Manual Book;ACTV;2
366;KIT-PM-CHR-32;151;1;Mengetahui dan memahami pekerjaan yang berkaitan dengan pemeliharaan HRSG unit pembangkit PLTGU;Contoh : Menyebutkan dan menjelaskan berbagai jenis pekerjaan pemeliharaan HRSG unit pembangkit PLTGU;ACTV;2
367;KIT-PM-GFE-33;152;1;Mengetahui dan memahami proses pekerjaan yang berkaitan dengan pemeliharaan Preventif, Periodik , Prediktif peralatan sumur unit pembangkit PLTP (Master Valve / kepala sumur) , Pipa saluran Uap, Separator, Demister, Control Valve, Steam trap, dll);Contoh : Menyebutkan dan menjelaskan pemeliharaan Preventif, Periodik , Prediktif peralatan sumur unit pembangkit PLTP (Master Valve / kepala sumur) , Pipa saluran Uap, Separator, Demister, Control Valve, Steam trap, dll);ACTV;2
368;KIT-PM-HPM-34;153;1;Mengetahui dan memahami pekerjaan yang berkaitan dengan pemeliharaan unit pembangkit PLTA;Contoh : Menyebutkan dan menjelaskan berbagai jenis pekerjaan pemeliharaan unit pembangkit PLTA;ACTV;2
369;KIT-PM-HTM-35;154;1;Mengetahui dan memahami pekerjaan yang berkaitan dengan pemeliharaan mekanik Turbin unit pembangkit PLTA.;Contoh : Menyebutkan dan menjelaskan berbagai jenis pekerjaan pemeliharaan mekanik Turbin unit pembangkit PLTA;ACTV;2
370;KIT-PM-DSM-36;155;1;Mengetahui dan memahami pekerjaan yang berkaitan dengan pemeliharaan bangunan sipil basah unit PLTA;Contoh : Menyebutkan dan menjelaskan berbagai jenis pekerjaan pemeliharaan bangunan sipil basah unit PLTA;ACTV;2
371;KIT-PM-STM-37;156;1;Mengetahui dan memahami pekerjaan yang berkaitan dengan pemeliharaan Telemetering dan SCADA PLTA.;Contoh : Menyebutkan dan menjelaskan berbagai jenis pekerjaan pemeliharaan Telemetering dan SCADA PLTA;ACTV;2
372;KIT-PM-SCE-38;157;1;Mengetahui dan memahami pekerjaan yang berkaitan dengan pemeliharaan sipil kering unit pembangkit PLTA;Contoh : Menyebutkan dan menjelaskan berbagai jenis pekerjaan pemeliharaan sipil kering unit pembangkit PLTA;ACTV;2
373;KIT-PM-DEM-39;158;1;Mengetahui dan memahami pekerjaan yang berkaitan dengan pemeliharaan unit PLTD;Contoh : Menyebutkan dan menjelaskan berbagai jenis pekerjaan pemeliharaan unit PLTD;ACTV;2
374;KIT-PM-GEM-40;159;1;Mengetahui dan memahami pekerjaan yang berkaitan dengan pemeliharaan unit PLTMG;Contoh : Menyebutkan dan menjelaskan berbagai jenis pekerjaan pemeliharaan unit PLTMG;ACTV;2
375;KIT-PG-IEP-01;160;1;Mengetahui dan memahami konsep dasar kebijakan pembelian listrik dari IPP pembangkit tenaga listrik dan excess power.;Contoh : Menyebutkan dan menjelaskan karakteristik pusat listrik secara umum, mengetahui batas-batas pembelian listrik dari IPP dan excess power, batas operasi pembangkit tenaga listrik dan mengetahui prinsip prinsip switching /dispatch.;ACTV;2
376;KIT-PG-PAM-02;161;1;Mengetahui dan memahami konsep dasar kebijakan pemeliharaan asset pembangkit tenaga listrik.;Contoh : Menyebutkan dan menjelaskan karakteristik pusat listrik secara umum, mengetahui batas-batas pemeliharaan asset;ACTV;2
377;KIT-PG-PTM-03;162;1;Mengetahui dan memahami pekerjaan yang berkaitan dengan kebijakan penyusunan power trader;Contoh : Menyebutkan dan menjelaskan pekerjaan pembuatan kebijakan power trader;ACTV;2
378;KIT-PG-POM-04;163;1;Mengetahui dan memahami proses manajemen operasi dan pemeliharaan pembangkit;Contoh : Menyebutkan dan menjelaskan data-data yang diperlukan untuk menyusun rencana operasi, mengetahui data-data yang diperlukan untuk menyusun rencana pemeliharaan;ACTV;2
379;KIT-PG-ROM-05;164;1;Mengetahui dan memahami proses pekerjaan yang berkaitan dengan perencanaan operasi dan pemeliharaan unit pembangkit EBT, termasuk merencanakan anggaran operasi dan pemeliharaan serta mengetahui batas kewajaran deviasi antara rencana dan realisasi.;Contoh :  Menyebutkan dan menjelaskan perhitungan anggaran pemeliharaan pembangkit pembangkit EBT;ACTV;2
380;KIT-PG-HPP-06;165;1;Mengetahui dan memahami konsep dasar kebijakan pembelian listrik dari IPP Pembangkit Hidro.;Contoh : Menyebutkan dan menjelaskan karakteristik pusat listrik secara umum, mengetahui batas-batas pembelian listrik dari IPP Pembangkit Hidro, batas operasi pembangkit tenaga listrik dan mengetahui prinsip prinsip switching /dispatch.;ACTV;2
381;KIT-PG-GPP-07;166;1;Mengetahui dan memahami konsep dasar kebijakan pembelian listrik dari IPP Pembangkit Panas Bumi.;Contoh : Menyebutkan dan menjelaskan karakteristik pusat listrik secara umum, mengetahui batas-batas pembelian listrik dari IPP Pembangkit Panas Bumi, batas operasi pembangkit tenaga listrik dan mengetahui prinsip prinsip switching /dispatch.;ACTV;2
382;KIT-PG-APP-08;167;1;Mengetahui dan memahami konsep dasar kebijakan pembelian listrik dari IPP Pembangkit Energi Alternatif.;Contoh : Menjelaskan karakteristik pusat listrik secara umum, mengetahui batas-batas pembelian listrik dari IPP Pembangkit Energi Alternatif, batas operasi pembangkit tenaga listrik dan mengetahui prinsip prinsip switching /dispatch.;ACTV;2
383;TRS-SP-PEP-01;168;1;Mengetahui dan memahami  proses pembuatan Perencanan Jangka Panjang Sistem Tenaga.;Contoh : Menyebutkan dan menjelaskan dan menjelaskan proses Perencanaan Jangka Panjang Sistem Tenaga di antaranya adalah dapat  Menyebutkan dan menjelaskan engineering economics, karakteristik sistem tenaga, load flow, short circuit, ketersediaan energi primer, konsep neraca daya, reserve margin, dependable capacity, Integrated design PSO dan non PSO.;ACTV;2
384;TRS-SP-PRP-02;169;1;Mengetahui dan memahami  proses pembuatan Perencanaan Jangka Panjang Sistem Pembangkitan dan EBT;Contoh : Menyebutkan dan menjelaskan proses yang terkait dengan Perencanaan Jangka Panjang Sistem Pembangkitan dan EBT antara lain engineering economics, karakteristik pembangkit dan energi primer, konsep neraca daya, reserve margin, dependable capacity, Integrated Design PSO dan Non PSO.;ACTV;2
385;TRS-SP-TSP-03;170;1;Mengetahui dan memahami  proses pembuatan Perencanaan sistem transmisi.;Contoh : Menyebutkan dan menjelaskan proses yang terkait dengan Perencanaan sistem transmisi antara lain engineering economics, karakteristik sistem transmisi, konsep neraca daya, reserve margin, analisis sistem tenaga dan dependable capacity.;ACTV;2
386;TRS-SP-LEP-04;171;1;Mengetahui dan memahami  proses pembuatan Perencanaan Proyeksi beban dan energi.;Contoh : Menyebutkan dan menjelaskan proses yang terkait dengan Perencanaan Proyeksi beban dan energi antara lain engineering economics, karakteristik pembangkit dan energi primer, karakteristik sistem transmisi, mengerti konsep neraca daya, reserve margin dan dependable capacity.;ACTV;2
387;TRS-SP-PIP-05;172;1;Mengetahui dan memahami  konsep dasar perencanaan sistem interkoneksi sistem tenaga listrik;Contoh : Menyebutkan dan menjelaskan karakteristik pusat listrik secara umum, mengetahui batas-batas pengoperasian instalasi tenaga listrik dan batas operasi sistem tenaga listrik, mengetahui prinsip prinsip interkoneksi.;ACTV;2
388;TRS-SP-PSA-06;173;1;Mengetahui dan memahami  proses perhitungan analisis sistem tenaga dan paramenternya.;Contoh : Menyebutkan dan menjelaskan pemodelan sistem tenaga, fungsi studi aliran daya, hubung singkat, dan stabilitas;ACTV;2
389;TRS-SO-EMG-01;174;1;Mengetahui dan memahami  proses manajemen energi serta proses yang berhubungan dengan manajemen energi.;Contoh : Menyebutkan dan menjelaskan konsep load forecast, jadual pemeliharaan pembangkit, optimasi hidro-termal, operasi waduk, production simulation, unit commitment dan economic dispatch.;ACTV;2
390;TRS-SO-ESO-02;175;1;Mengetahui dan memahami  jenis-jenis evaluasi sistem operasi pembangkitan pada sistem jaringan tenaga listrik (grid) beserta pengolahan data yang diperlukan. ;Contoh : Menyebutkan dan menjelaskan status pembangkit sesuai dengan protap DKPIKP;ACTV;2
391;TRS-SO-OPP-03;176;1;Mengetahui dan memahami  proses pekerjaan Operasi Sistem Tenaga , serta mengetahui batas kewajaran deviasi antara rencana dan realisasi.;Contoh : Menyebutkan dan menjelaskan pekerjaan-pekerjaan yang terkait dengan Operasi Sistem Tenaga antara lain: schedule outages, neraca daya, dll.;ACTV;2
392;TRS-SO-PSD-04;177;1;Mengetahui dan memahami  konsep dasar pengoperasian sistem tenaga listrik.;Contoh : Menyebutkan dan menjelaskan karakteristik pusat listrik secara umum, mengetahui batas-batas pengoperasian instalasi tenaga listrik dan batas operasi sistem tenaga listrik, mengetahui prinsip prinsip switching.;ACTV;2
393;TRS-SO-POP-05;178;1;Mengetahui dan memahami  proses pembuatan Perencanaan Operasi Pembangkitan dan parameternya dengan metode yang telah ditentukan.;Contoh : Menyebutkan dan menjelaskan proses yang terkait dengan Perencanaan Operasi Pembangkitan antara lain konsep kesiapan pembangkit, karakteristik pembangkit, daya mampu, energi primer, neraca daya dan cadangan operasi ;ACTV;2
394;TRS-SO-LOP-06;179;1;Mengetahui dan memahami  proses pembuatan prakiraan beban dan energi.;Contoh : Menyebutkan dan menjelaskan proses yang terkait dengan proses prakiraan beban antara lain mengerti konsep trend pertumbuhan dan pembuatan koefisien.;ACTV;2
395;TRS-SO-OSS-07;180;1;Mengetahui dan memahami  proses pembuatan jadwal pekerjaan penyaluran, manuver penyaluran dan manuver keandalan penyaluran sistem tegangan tinggi dan sistem tegangan ekstra tinggi;Contoh : Menyebutkan dan menjelaskan proses yang terkait dengan proses penjadwalan penyaluran Sistem dan Subsistem dengan kaidah keandalan N-1, pemindahan beban sisi tegangan 500 kV, 275kV, 150 kV dan 70 kV.;ACTV;2
396;TRS-SO-SPS-08;181;1;Mengetahui dan memahami  proses pekerjaan dalam perencanaan dan pembuatan skema proteksi sistem.;Contoh : Menyebutkan dan menjelaskan proses yang terkait dengan proses pembuatan skema proteksi sistem, serta hal-hal yang menjadi pertimbangan dalam pembuatan skema proteksi sistem.;ACTV;2
397;TRS-SO-TOP-09;182;1;Mengetahui dan memahami  proses pembuatan Perencanaan Operasi Penyaluran dan parameter yang berhubungan dengan Perencanaan Operasi Penyaluran.;Contoh : Menyebutkan dan menjelaskan proses yang terkait dengan Perencanaan Operasi Penyaluran antara lain konsep analisis sistem tenaga, analisis hubung singkat, analisis stabilitas sistem, konstrain penyaluran, kualitas tegangan dan konfigurasi jaringan;ACTV;2
398;TRS-SO-ETO-10;183;1;Mengetahui dan memahami  jenis-jenis evaluasi sistem operasi penyaluran pada sistem jaringan tenaga listrik (grid) beserta pengolahan data yang diperlukan. ;Contoh : Menyebutkan dan menjelaskan jenis gangguan penyaluran, dan jenis-jenis evaluasi sistem operasi penyaluran.;ACTV;2
399;TRS-SO-OSS-11;184;1;Mengetahui dan memahami  hasil evaluasi pembangkitan dan penyaluran untuk diproses dan dipresentasikan dalam sebuah laporan operasional maupun informasi manajerial. ;Contoh : Menyebutkan dan menjelaskan isi laporan evaluasi operasi bulanan ;ACTV;2
400;TRS-ET-ETM-01;185;1;Mengetahui dan memahami  jenis dan fungsi dasar peralatan metering, mampu mengambil data pengukuran dan dapat mengindentifikasikan indikator pada meter transaksi.;Contoh : Menyebutkan dan menjelaskan cara kerja meter-kwh, mengetahui faktor kali pada meter transaksi, membaca data transaksi melalui stand register dan dapat mengindentifikasikan indikator yang ada pada meter transaksi.;ACTV;2
401;TRS-ET-ETS-02;186;1;Mengetahui dan memahami , mengerti dan mampu mengkompilasi secara akurat dan benar data transaksi tenaga listrik yang berhubungan dengan perjanjian jual beli tenaga listrik dengan perusahaan pembangkit, kesepakatan mengenai transfer tenaga listrik dengan distribusi (PSA) dan kesepakatan mengenai penggunaan dan pelayanan sistem transmisi (TSA) serta data energi yang digunakan untuk penyusunan laporan neraca energi sesuai dengan peraturan yang berlaku.;Contoh : Menyebutkan dan menjelaskan data transaksi pembangkit (energi, realisasi availability factor, realisasi pembebanan dan ketidaksiapan pembangkit, data indikator ekonomi, data kontrak dan lainnya), data transaksi distribusi (energi WBP/LWBP, faktor beban, beban puncak koinsiden, MVA available), data energi untuk neraca (pemakaian sendiri gardu induk, realisasi transfer setiap distribusi, susut transmisi setiap region) .;ACTV;2
